Gene_acc,Gene_id,bsf,pcf,rank_bsf,rank_pcf,Desc,prot_group
909,Tb427_030021000,5.53,5.54,2686,3455,"RNA pseudouridylate synthase, putative",PG728
910,Tb427_030021100,4.84,3.56,1488,330,"SNF2 family N-terminal domain/Helicase conserved C-terminal domain containing protein, putative",PG729
911,Tb427_030021200,6.02,6.66,3937,5695,"Protein phosphatase 2C/Stage II sporulation protein E (SpoIIE), putative",PG730
912,Tb427_030021300,3.31,3.56,438,327,"Rieske [2Fe-2S] domain/Rieske-like [2Fe-2S] domain containing protein, putative",PG731
913,Tb427_030021400,5.57,5.37,2778,3103,"Elongation factor Tu GTP binding domain/Elongation factor G, domain IV/Elongation factor G C-terminus, putative",PG732
914,Tb427_030021500,5.93,3.77,3680,1658,"hypothetical protein, conserved",PG733
915,Tb427_030021600,6.41,6.1,4849,4728,"mRNA capping enzyme, beta chain, putative",PG734
916,Tb427_030021700,5.95,5.93,3751,4331,"Tetratricopeptide repeat, putative",PG735
917,Tb427_030021800,5.89,5.78,3594,3961,"KIF-1 binding protein C terminal, putative",PG736
918,Tb427_030021900,7.11,7.11,5951,6167,"Translation initiation factor eIF3 subunit, putative",PG737
919,Tb427_030022000,7.9,8.34,6510,6690,"CoA binding domain/CoA-ligase, putative",PG738
920,Tb427_030022200,3.38,3.84,648,1812,"hypothetical protein, conserved",PG739
921,Tb427_030022300,5.02,4.0,1709,2003,"Ubiquitin family, putative",PG740
922,Tb427_030022400,5.75,5.69,3251,3769,"N-terminal beta-sandwich domain of polyadenylation factor/mRNA cleavage and polyadenylation factor CLP1 P-loop, putative",PG741
923,Tb427_030022500,5.98,4.95,3831,2491,"Sec1 family, putative",PG742
924,Tb427_030022600,5.93,5.78,3696,3965,"DnaJ domain/Zinc-finger of C2H2 type/Zinc-finger double-stranded RNA-binding, putative",PG743
925,Tb427_030022700,5.88,6.38,3558,5263,"DNL zinc finger containing protein, putative",PG744
926,Tb427_030022800,7.26,6.99,6126,6070,"Parkin co-regulated protein, putative",PG745
927,Tb427_030022900,5.54,5.62,2719,3610,"PCI domain containing protein, putative",PG746
928,Tb427_030023000,5.61,5.4,2867,3166,"hypothetical protein, conserved",PG747
929,Tb427_030023200,6.06,6.42,4038,5355,"hypothetical protein, conserved",PG748
930,Tb427_030023400,3.34,6.43,552,5364,"hypothetical protein, conserved",PG749
931,Tb427_030023600,3.32,3.75,485,1610,"hypothetical protein, conserved",PG750
932,Tb427_030023800,5.96,5.51,3766,3394,"Pex2 / Pex12 amino terminal region/Zinc finger, C3HC4 type (RING finger)/Ring finger domain/zinc-RING finger domain/Prokaryotic RING finger family 4, putative",PG751
933,Tb427_030023900,7.6,6.94,6388,6022,"Microsomal signal peptidase 12 kDa subunit (SPC12), putative",PG752
934,Tb427_030024000,5.33,3.79,2266,1697,"Vacuolar sorting protein 9 (VPS9) domain containing protein, putative",PG753
935,Tb427_030024100,6.67,6.14,5342,4823,"Protein kinase domain/Protein tyrosine kinase, putative",PG754
936,Tb427_030024400,6.08,5.58,4085,3527,"hypothetical protein, conserved",PG755
937,Tb427_030024500,7.3,6.86,6173,5943,"hypothetical protein, conserved",PG756
938,Tb427_030024600,3.4,6.58,696,5588,"hypothetical protein, conserved",PG757
939,Tb427_030024700,3.28,3.55,297,284,"Arv1-like family, putative",PG758
940,Tb427_030024800,6.7,6.75,5384,5821,"Pleckstrin homology domain containing protein, putative",PG759
941,Tb427_030026500,5.75,3.58,3239,475,"hypothetical protein, conserved",PG760
942,Tb427_030026600,7.22,7.0,6089,6082,"DEAD/DEAH box helicase/Type III restriction enzyme, res subunit/Helicase conserved C-terminal domain containing protein, putative",PG761
943,Tb427_030026700,4.91,3.59,1575,632,"PGAP1-like protein/Alpha/beta hydrolase family/Putative serine esterase (DUF676), putative",PG762
944,Tb427_030026900,3.75,3.67,932,1301,"hypothetical protein, conserved",PG763
945,Tb427_030027000,5.82,4.85,3399,2402,"hypothetical protein, conserved",PG764
946,Tb427_030027100,3.19,7.04,26,6116,"Cytochrome C oxidase copper chaperone (COX17), putative",PG765
947,Tb427_030027200,5.48,5.78,2582,3972,"TatD related DNase, putative",PG766
948,Tb427_030027300,6.63,6.49,5264,5460,"hypothetical protein, conserved",PG767
949,Tb427_030027400,6.07,5.39,4048,3138,"Ubiquitin-like domain containing protein, putative",PG768
950,Tb427_030027500,4.25,3.91,1037,1908,"Protein kinase domain/Protein tyrosine kinase, putative",PG769
951,Tb427_030027600,5.87,5.38,3545,3130,"hypothetical protein, conserved",PG770
952,Tb427_030027700,4.06,3.91,987,1912,"Ankyrin repeats (many copies)/Ankyrin repeats (3 copies)/Ankyrin repeat/6-phosphofructo-2-kinase, putative",PG771
953,Tb427_030027900,3.83,4.09,938,2055,"hypothetical protein, conserved",PG772
954,Tb427_030028000,4.8,3.65,1448,1112,"hypothetical protein, conserved",PG773
955,Tb427_030028100,5.54,5.17,2716,2784,"zf-MYND-like zinc finger, mRNA-binding, putative",PG774
956,Tb427_030028200,4.86,4.27,1517,2125,"hypothetical protein, conserved",PG775
957,Tb427_030028300,4.42,3.86,1117,1836,"hypothetical protein, conserved",PG776
958,Tb427_030028400,4.56,3.78,1219,1676,"hypothetical protein, conserved",PG777
959,Tb427_030028600,4.06,3.55,986,261,"hypothetical protein, conserved",PG778
960,Tb427_030028700,4.74,4.65,1379,2251,"hypothetical protein, conserved",PG779
961,Tb427_030028800,5.74,5.59,3227,3551,"NLI interacting factor-like phosphatase, putative",PG780
962,Tb427_030028900,5.66,5.13,2977,2724,"Brix domain containing protein, putative",PG781
963,Tb427_030029000,6.69,5.86,5373,4155,"Inorganic pyrophosphatase, putative",PG782
964,Tb427_030029100,4.93,3.56,1595,358,"Got1/Sft2-like family, putative",PG783
965,Tb427_030029200,3.21,3.62,55,933,"hypothetical protein, conserved",PG784
966,Tb427_030029300,5.56,3.79,2751,1703,"Multicopper oxidase, putative",PG785
967,Tb427_030029400,6.77,3.73,5482,1523,"hypothetical protein, conserved",PG786
968,Tb427_030029500,7.12,5.75,5966,3911,"MORN repeat, putative",PG787
969,Tb427_030029600,7.32,7.27,6192,6289,"S1 RNA binding domain/Eukaryotic translation initiation factor 2 alpha subunit, putative",PG788
970,Tb427_030029700,3.32,3.56,481,367,"hypothetical protein, conserved",PG789
971,Tb427_030030100,6.53,5.97,5112,4418,"Leucine Rich repeat, putative",PG790
972,Tb427_030030200,8.1,7.06,6584,6129,"Inosine-uridine preferring nucleoside hydrolase, putative",PG791
973,Tb427_030030300,3.35,3.6,578,749,"hypothetical protein, conserved",PG792
974,Tb427_030030400,5.99,5.75,3843,3897,"Mitochondrial carrier protein, putative",PG793
975,Tb427_030030500,3.46,3.62,780,910,"Trypsin-like peptidase domain containing protein, putative",PG794
976,Tb427_030030600,7.16,6.41,6024,5325,"hypothetical protein, conserved",PG795
977,Tb427_030030800,5.55,3.63,2725,1023,"Actin, putative",PG796
978,Tb427_030030900,6.67,6.93,5339,6011,"START domain containing protein, putative",PG797
979,Tb427_030031000,6.76,6.57,5469,5580,"Right handed beta helix region/Periplasmic copper-binding protein (NosD), putative",PG798
980,Tb427_030031200,6.41,5.56,4854,3491,"hypothetical protein, conserved",PG799
981,Tb427_030031300,4.46,3.68,1141,1342,"3'5'-cyclic nucleotide phosphodiesterase, putative",PG800
982,Tb427_030031400,5.17,3.58,1967,521,"Protein kinase domain/Protein tyrosine kinase/Kinase-like, putative",PG801
983,Tb427_030031500,3.29,3.7,357,1454,"Type III restriction enzyme, res subunit/DEAD_2/Helicase C-terminal domain containing protein, putative",PG802
984,Tb427_030031600,6.5,6.58,5046,5593,"PPIC-type PPIASE domain containing protein, putative",PG803
985,Tb427_030031700,5.82,5.05,3404,2610,"Nuclear condensing complex subunits, C-term domain containing protein, putative",PG804
986,Tb427_030031800,6.13,3.84,4203,1810,"hypothetical protein, conserved",PG805
987,Tb427_030031900,6.92,6.85,5726,5926,"SAM domain (Sterile alpha motif), putative",PG806
988,Tb427_030032000,6.16,6.46,4251,5409,"hypothetical protein, conserved",PG807
989,Tb427_030032100,5.78,5.33,3313,3036,"hypothetical protein, conserved",PG808
990,Tb427_030032300,6.4,5.91,4817,4285,"Doublecortin, putative",PG809
991,Tb427_030032400,6.98,6.85,5809,5933,"hypothetical protein, conserved",PG810
992,Tb427_030032500,7.3,7.25,6178,6278,"Protein kinase domain/Protein tyrosine kinase, putative",PG811
993,Tb427_030032600,6.84,6.49,5603,5454,"Domain of unknown function (DUF4586), putative",PG812
994,Tb427_030032800,6.17,5.89,4280,4235,"Tetratricopeptide repeat, putative",PG813
995,Tb427_030032900,5.92,5.63,3666,3627,"16S rRNA methyltransferase RsmB/F, putative",PG814
996,Tb427_030033000,3.27,5.93,254,4350,"hypothetical protein, conserved",PG815
997,Tb427_030033100,5.92,5.18,3674,2789,"MIZ/SP-RING zinc finger containing protein, putative",PG816
998,Tb427_030033200,3.67,3.54,912,197,"hypothetical protein, conserved",PG817
999,Tb427_030033300,8.89,7.77,6715,6554,"Phosphofructokinase, putative",PG818
1000,Tb427_030033400,6.53,5.81,5098,4036,"MIT (microtubule interacting and transport) domain/AAA domain (Cdc48 subfamily)/ATPase family associated with various cellular activities (AAA)/AAA+ lid domain/Vps4 C terminal oligomerisation domain containing protein, putative",PG819
1001,Tb427_030033500,5.79,5.98,3334,4437,"Protein kinase domain/Protein tyrosine kinase, putative",PG820
1002,Tb427_030033600,7.42,6.62,6276,5645,"hypothetical protein, conserved",PG821
1003,Tb427_030033800,8.37,8.01,6670,6622,"Ribosomal protein L13e, putative",PG822
1004,Tb427_030033700,8.37,8.01,6670,6622,"Ribosomal protein L13e, putative",PG822
1005,Tb427_030033900,7.27,7.04,6151,6111,"Hsp20/alpha crystallin family/HSP20-like domain found in ArsA, putative",PG823
1006,Tb427_030034000,3.24,5.95,167,4379,"3'5'-cyclic nucleotide phosphodiesterase, putative",PG824
1007,Tb427_030034100,3.4,3.69,695,1389,"hypothetical protein, conserved",PG825
1008,Tb427_030034200,5.86,4.7,3525,2277,"Acyltransferase, putative",PG826
1009,Tb427_030034300,6.27,5.93,4539,4351,"hypothetical protein, conserved",PG827
1010,Tb427_030034500,6.01,5.41,3889,3184,"Microtubule binding/Kinesin motor domain containing protein, putative",PG828
1011,Tb427_030034600,4.99,3.62,1674,867,"Microtubule binding/Kinesin motor domain containing protein, putative",PG829
1012,Tb427_030034700,7.22,6.92,6079,6005,"Aminopeptidase I zinc metalloprotease (M18)/M42 glutamyl aminopeptidase, putative",PG830
1013,Tb427_030037200,5.28,5.31,2153,2987,"Phytanoyl-CoA dioxygenase (PhyH), putative",PG831
1014,Tb427_030037300,8.57,7.53,6694,6437,"ADP-ribosylation factor family/Signal recognition particle receptor beta subunit/50S ribosome-binding GTPase/Ras of Complex, Roc, domain of DAPkinase/Gtr1/RagA G protein conserved region/Ras family, putative",PG832
1015,Tb427_030037400,6.31,7.39,4639,6354,"hypothetical protein, conserved",PG833
1016,Tb427_030037600,5.52,3.51,2666,86,"RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain), putative",PG834
1017,Tb427_030037700,7.87,7.55,6499,6452,"DEK C terminal domain/HMG-box domain/HMG (high mobility group) box, putative",PG835
1018,Tb427_030037800,3.44,3.63,754,970,"hypothetical protein, conserved",PG836
1019,Tb427_030037900,5.63,5.41,2905,3187,"hypothetical protein, conserved",PG837
1020,Tb427_030038000,6.04,6.18,3982,4899,"hypothetical protein, conserved",PG838
1021,Tb427_030038100,3.34,3.55,557,258,"hypothetical protein, conserved",PG839
1022,Tb427_030038200,6.76,6.12,5468,4771,"hypothetical protein, conserved",PG840
1023,Tb427_030038300,4.93,5.02,1606,2570,"hypothetical protein, conserved",PG841
1024,Tb427_030038400,7.6,6.91,6387,5989,"U-box domain containing protein, putative",PG842
1025,Tb427_030038500,3.3,5.87,377,4190,"hypothetical protein, conserved",PG843
1026,Tb427_030038600,7.71,7.05,6427,6119,"Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase/Hsp90 protein, putative",PG844
1027,Tb427_030038700,6.13,6.21,4185,4974,"Mpp10 protein, putative",PG845
1028,Tb427_030038900,7.21,6.44,6066,5384,"WD domain, G-beta repeat, putative",PG846
1029,Tb427_030039000,4.96,3.57,1646,382,"hypothetical protein, conserved",PG847
1030,Tb427_030039100,5.93,6.9,3694,5982,"Elongation factor TS, putative",PG848
1031,Tb427_030039200,5.6,5.53,2837,3431,"hypothetical protein, conserved",PG849
1032,Tb427_030039300,6.1,5.12,4124,2713,"Flagellar C1a complex subunit C1a-32, putative",PG850
1033,Tb427_030039400,4.93,6.23,1604,4995,"hypothetical protein, conserved",PG851
1034,Tb427_030039500,6.44,6.39,4919,5286,"RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain), putative",PG852
1035,Tb427_030039600,5.96,3.75,3783,1585,"hypothetical protein, conserved",PG853
1036,Tb427_030039700,7.21,6.75,6069,5823,"Radial spokehead-like protein, putative",PG854
1037,Tb427_030039900,3.4,3.72,705,1522,"Scavenger mRNA decapping enzyme C-term binding/HIT domain containing protein, putative",PG855
1038,Tb427_030040000,5.71,5.4,3132,3165,"hypothetical protein, conserved",PG856
1039,Tb427_030040200,5.12,5.42,1883,3214,"Zinc-finger double-stranded RNA-binding, putative",PG857
1040,Tb427_030040300,8.02,7.73,6554,6536,"hypothetical protein, conserved",PG858
1041,Tb427_030040600,8.33,8.47,6659,6704,"Redoxin/AhpC/TSA family/Thioredoxin-like/Thioredoxin-like domain/Thioredoxin, putative",PG859
1042,Tb427_030040400,8.33,8.47,6659,6704,"Redoxin/AhpC/TSA family/Thioredoxin-like/Thioredoxin-like domain/Thioredoxin, putative",PG859
1043,Tb427_030040700,7.71,7.25,6428,6277,"hypothetical protein, conserved",PG860
1044,Tb427_030040500,7.71,7.25,6428,6277,"hypothetical protein, conserved",PG860
1045,Tb427_030040800,5.57,5.25,2776,2895,"hypothetical protein, conserved",PG861
1046,Tb427_030040900,4.57,3.6,1231,738,"Etoposide-induced protein 2.4 (EI24), putative",PG862
1047,Tb427_030041000,6.84,6.71,5588,5761,"hypothetical protein, conserved",PG863
1048,Tb427_030041100,6.87,5.95,5646,4384,"hypothetical protein, conserved",PG864
1049,Tb427_030041200,4.82,5.17,1468,2779,"Family of unknown function (DUF572), putative",PG865
1050,Tb427_030041300,6.29,5.92,4589,4315,"Sec23-binding domain of Sec16, putative",PG866
1051,Tb427_030041500,5.42,3.59,2462,585,"Lipase (class 3), putative",PG867
1052,Tb427_030041600,7.14,3.83,5994,1776,"hypothetical protein, conserved",PG868
1053,Tb427_030041700,3.25,6.16,193,4851,"hypothetical protein, conserved",PG869
1054,Tb427_030041800,6.83,7.6,5570,6478,"Choline/Carnitine o-acyltransferase, putative",PG870
1055,Tb427_030041900,5.62,3.78,2888,1665,"RNA polymerase Rpc34 subunit, putative",PG871
1056,Tb427_030042100,3.54,3.48,857,18,"RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain), putative",PG872
1057,Tb427_030042200,6.51,5.96,5070,4407,"RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain), putative",PG873
1058,Tb427_030042300,5.9,5.56,3611,3481,"hypothetical protein, conserved",PG874
1059,Tb427_030042500,6.57,5.27,5176,2936,"LYAR-type C2HC zinc finger containing protein, putative",PG875
1060,Tb427_030042800,6.86,6.19,5633,4923,"Clathrin adaptor complex small chain, putative",PG876
1061,Tb427_030043100,4.14,4.75,1003,2312,"Phosphoinositide 3-kinase family, accessory domain (PIK domain)/Phosphatidylinositol 3- and 4-kinase, putative",PG877
1062,Tb427_030043200,5.89,5.93,3587,4334,"hypothetical protein, conserved",PG878
1063,Tb427_030043300,7.16,6.59,6023,5612,"Ankyrin repeats (3 copies), putative",PG879
1064,Tb427_030043500,5.44,4.99,2497,2533,"Asparagine synthase, putative",PG880
1065,Tb427_030043800,8.23,6.52,6613,5505,"Nodulin-like, putative",PG881
1066,Tb427_030043600,8.23,6.52,6613,5505,"Nodulin-like, putative",PG881
1067,Tb427_030044000,5.94,3.63,3705,1001,"Nodulin-like, putative",PG882
1068,Tb427_030044100,5.41,3.62,2424,901,"Nodulin-like, putative",PG883
1069,Tb427_030044300,5.89,5.35,3606,3075,"hypothetical protein, conserved",PG884
1070,Tb427_030044400,3.34,3.86,559,1848,"hypothetical protein, conserved",PG885
1071,Tb427_030044500,6.26,5.72,4514,3831,"hypothetical protein, conserved",PG886
1072,Tb427_030044600,4.91,3.65,1570,1121,"hypothetical protein, conserved",PG887
1073,Tb427_030044700,6.42,5.79,4880,3990,"UBA/TS-N domain containing protein, putative",PG888
1074,Tb427_030044800,6.01,3.67,3904,1297,"hypothetical protein, conserved",PG889
1075,Tb427_030044900,3.6,3.62,893,916,"hypothetical protein, conserved",PG890
1076,Tb427_030045000,6.78,5.73,5498,3842,"Endomembrane protein 70, putative",PG891
1077,Tb427_030045100,5.57,4.25,2774,2120,"Integral membrane protein S linking to the trans Golgi network, putative",PG892
1078,Tb427_030045200,4.46,4.75,1138,2314,"hypothetical protein, conserved",PG893
1079,Tb427_030045300,4.78,3.58,1413,510,"RING-variant domain containing protein, putative",PG894
1080,Tb427_030045400,5.95,3.91,3742,1913,"Subtilase family/CUB domain containing protein, putative",PG895
1081,Tb427_030045500,3.44,6.19,750,4919,"hypothetical protein, conserved",PG896
1082,Tb427_030045600,6.71,6.53,5395,5516,"hypothetical protein, conserved",PG897
1083,Tb427_030045700,6.04,6.01,3993,4529,"Thioesterase superfamily, putative",PG898
1084,Tb427_030045800,6.38,6.2,4770,4948,"MORN repeat, putative",PG899
1085,Tb427_030045900,4.05,3.49,982,37,"MutS domain III/MutS domain V, putative",PG900
1086,Tb427_030046000,3.23,3.6,109,724,"Paraflagellar rod protein, putative",PG901
1087,Tb427_030046400,8.71,8.33,6706,6686,"Paraflagellar rod protein, putative",PG902
1088,Tb427_030046300,8.71,8.33,6706,6686,"Paraflagellar rod protein, putative",PG902
1089,Tb427_030046200,8.71,8.33,6706,6686,"Paraflagellar rod protein, putative",PG902
1090,Tb427_030046100,8.71,8.33,6706,6686,"Paraflagellar rod protein, putative",PG902
1091,Tb427_030046500,4.92,5.22,1589,2844,"Putative diphthamide synthesis protein, putative",PG903
1092,Tb427_030046600,4.54,3.77,1203,1660,"twin BRCT domain/BRCA1 C Terminus (BRCT) domain/Regulator of Ty1 transposition protein 107 BRCT domain containing protein, putative",PG904
1093,Tb427_110066300,8.09,7.59,6582,6472,"Ribosomal protein S8, putative",PG905
1094,Tb427_030046700,8.09,7.59,6582,6472,"Ribosomal protein S8, putative",PG905
1095,Tb427_030046800,3.24,3.95,157,1957,"Vesicle coat protein involved in Golgi to plasma membrane transport, putative",PG906
1096,Tb427_030046900,5.87,5.98,3549,4440,"Surface antigen, putative",PG907
1097,Tb427_030047000,6.04,6.32,3977,5161,"Pyridine nucleotide-disulphide oxidoreductase/Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain containing protein, putative",PG908
